"precipitation","temp_max","temp_min","wind","weather"
-0.453494576623626,-0.495129604509482,-0.643991242910238,1.01463233160311,1
1.17819448421541,-0.794459183912943,-1.08197614620311,0.875533350982663,2
-0.333737581332687,-0.644794394211213,-0.206006339617372,-0.654555435842302,2
2.58533917888394,-0.57676494434679,-0.524540814739457,1.01463233160311,2
-0.258889459275851,-1.02575931345198,-1.08197614620311,1.98832519594627,2
-0.0792539663394429,-1.63802436223179,-1.20142657437389,-0.724104926152527,2
-0.453494576623626,-1.25705944299102,-1.08197614620311,-0.654555435842302,2
-0.453494576623626,-0.87609452375025,-1.08197614620311,-0.863203906772979,3
0.190199273065169,-0.957729863587558,-0.643991242910238,0.11048895757018,2
-0.303798332509953,-1.40672423269275,-1.51996104949597,0.11048895757018,2
-0.453494576623626,-1.40672423269275,-1.85840392931319,1.29283029284402,3
-0.453494576623626,-1.40672423269275,-1.97785435748397,-0.932753397083205,3
-0.453494576623626,-1.55638902239448,-2.1968468091304,-1.35005033894456,3
0.160260024242434,-1.63802436223179,-1.51996104949597,1.43192927346447,4
0.339895517178842,-2.08701873133698,-2.29638883260605,-0.0286100230502707,4
-0.0792539663394429,-2.00538339149967,-2.1968468091304,1.22328080253379,4
0.759045000697126,-1.78768915193352,-1.63941147766675,1.64057774439514,4
2.5104910568271,-2.23668352103871,-2.1968468091304,1.22328080253379,4
1.82188833390421,-2.38634831074044,-2.1968468091304,-1.14140186801388,4
1.56740471891096,-1.25705944299102,-1.85840392931319,-0.654555435842302,4
-0.00440584428260637,-1.10739465328929,-0.982434122727454,3.44886449246101,2
0.45965251246978,-1.32508889285544,-1.20142657437389,1.08418182191334,2
-0.453494576623626,-1.10739465328929,-1.42041902602032,0.249587938190632,2
0.833893122753963,-0.87609452375025,-1.20142657437389,1.29283029284402,2
0.759045000697126,-1.02575931345198,-0.76344167108102,1.50147876377469,2
0.265047395122005,-1.02575931345198,-1.42041902602032,1.08418182191334,2
-0.453494576623626,-1.32508889285544,-2.07739638095962,-1.28050084863433,1
-0.453494576623626,-1.32508889285544,-1.51996104949597,-0.724104926152527,2
3.69309138532512,-0.957729863587558,-0.862983694556672,0.875533350982663,2
0.0854119021855975,-1.10739465328929,-0.424998791263805,1.29283029284402,2
-0.184041337219014,-0.957729863587558,-0.424998791263805,0.458236409121309,2
1.56740471891096,-1.02575931345198,-0.982434122727454,-0.376357474601399,2
-0.453494576623626,-1.10739465328929,-1.30096859784954,-0.445906964911625,3
-0.453494576623626,-0.277435364943329,-1.20142657437389,1.43192927346447,3
-0.453494576623626,-0.114164685268715,-0.643991242910238,0.736434370362211,3
-0.453494576623626,-0.345464814807752,-1.30096859784954,-0.237258493980948,3
-0.453494576623626,-0.0461352354042915,-1.30096859784954,1.22328080253379,3
-0.408585703389524,-0.114164685268715,-0.0865559114465898,1.43192927346447,2
-0.034345093105341,-0.87609452375025,-0.643991242910238,-0.376357474601399,2
-0.0792539663394429,-0.72642973404852,-0.0865559114465898,-0.585005945532076,2
-0.0792539663394429,-0.495129604509482,-0.305548363093023,-0.167709003670722,2
-0.333737581332687,-1.02575931345198,-0.524540814739457,0.11048895757018,2
-0.303798332509953,-1.10739465328929,-0.643991242910238,-1.35005033894456,2
1.25304260627225,-1.25705944299102,-0.76344167108102,-1.28050084863433,2
-0.0792539663394429,-1.32508889285544,-1.42041902602032,-0.0981595133604965,2
-0.453494576623626,-1.25705944299102,-1.51996104949597,-1.00230288739343,1
-0.184041337219014,-1.25705944299102,-0.982434122727454,-0.793654416462753,2
2.13625044654292,-0.87609452375025,-0.76344167108102,0.11048895757018,2
0.504561385703882,-1.32508889285544,-0.862983694556672,3.37931500215079,2
-0.453494576623626,-1.32508889285544,-1.20142657437389,1.01463233160311,3
-0.00440584428260637,-1.17542410315371,-1.30096859784954,-0.237258493980948,2
-0.333737581332687,-0.87609452375025,-0.0865559114465898,2.96201806028943,2
0.833893122753963,-0.87609452375025,-1.08197614620311,1.84922621532582,2
-0.453494576623626,-1.10739465328929,-1.08197614620311,0.458236409121309,3
1.25304260627225,-1.32508889285544,-0.76344167108102,0.180038447880406,2
-0.453494576623626,-1.25705944299102,-1.08197614620311,2.19697366687695,2
-0.258889459275851,-1.55638902239448,-1.85840392931319,0.11048895757018,4
-0.453494576623626,-1.32508889285544,-2.07739638095962,-0.167709003670722,3
0.0854119021855975,-1.32508889285544,-1.75886190583754,0.666884880051986,4
-0.333737581332687,-1.55638902239448,-1.42041902602032,2.6142706087383,4
-0.453494576623626,-1.40672423269275,-1.42041902602032,-0.0981595133604965,3
-0.154102088396279,-1.32508889285544,-0.862983694556672,1.29283029284402,2
-0.453494576623626,-0.57676494434679,-0.305548363093023,2.6142706087383,3
-0.453494576623626,-0.794459183912943,-0.305548363093023,1.64057774439514,2
0.579409507760719,-1.17542410315371,-1.42041902602032,2.0578746862565,2
-0.378646454566789,-1.32508889285544,-1.63941147766675,-0.376357474601399,4
-0.453494576623626,-1.02575931345198,-1.97785435748397,-0.376357474601399,3
-0.453494576623626,-0.114164685268715,-1.51996104949597,-0.515456455221851,3
0.0854119021855975,-0.957729863587558,-0.643991242910238,-0.306807984291174,2
1.10334636215857,-1.25705944299102,-0.424998791263805,0.11048895757018,2
1.5973439677337,-1.32508889285544,-1.08197614620311,1.7796767250156,2
2.43564293477027,-1.10739465328929,-1.51996104949597,2.0578746862565,4
0.953650118044902,-1.47475368255717,-1.51996104949597,1.43192927346447,4
0.833893122753963,-1.17542410315371,-1.42041902602032,1.01463233160311,2
3.12424565769316,-0.72642973404852,-0.524540814739457,1.7796767250156,4
0.803953873931228,-1.02575931345198,-0.862983694556672,1.29283029284402,2
0.953650118044902,-0.87609452375025,-1.51996104949597,0.388686918811083,4
0.0854119021855975,-1.55638902239448,-1.75886190583754,-0.376357474601399,2
-0.154102088396279,-1.25705944299102,-1.85840392931319,-0.167709003670722,2
0.0854119021855975,-1.17542410315371,-1.20142657437389,2.19697366687695,2
-0.258889459275851,-1.02575931345198,-1.42041902602032,-0.515456455221851,2
0.160260024242434,-0.87609452375025,-1.30096859784954,-0.793654416462753,2
-0.453494576623626,-0.57676494434679,-1.51996104949597,-0.306807984291174,3
